participant,start_time_s,end_time_s,sam_label,block,sam_rating,stimulus,theta_AF3,alpha_AF3,beta_AF3,tbr_AF3,bar_AF3,theta_F7,alpha_F7,beta_F7,tbr_F7,bar_F7,theta_F3,alpha_F3,beta_F3,tbr_F3,bar_F3,theta_FC5,alpha_FC5,beta_FC5,tbr_FC5,bar_FC5,theta_T7,alpha_T7,beta_T7,tbr_T7,bar_T7,theta_P7,alpha_P7,beta_P7,tbr_P7,bar_P7,theta_O1,alpha_O1,beta_O1,tbr_O1,bar_O1,theta_O2,alpha_O2,beta_O2,tbr_O2,bar_O2,theta_P8,alpha_P8,beta_P8,tbr_P8,bar_P8,theta_T8,alpha_T8,beta_T8,tbr_T8,bar_T8,theta_FC6,alpha_FC6,beta_FC6,tbr_FC6,bar_FC6,theta_F4,alpha_F4,beta_F4,tbr_F4,bar_F4,theta_F8,alpha_F8,beta_F8,tbr_F8,bar_F8,theta_AF4,alpha_AF4,beta_AF4,tbr_AF4,bar_AF4,sam_label_final,focus_label_binary,beh_hits,beh_false_alarms,beh_misses,beh_hr,beh_far,beh_dprime,beh_n_targets,beh_n_nontargets,behavior_source
P7,1059377.7937376502,1059378.7937376502,4,1,Medium-High,target,9963996.059964608,8895179.637529086,7557405.677913817,1.3184413388160363,0.8496068641524503,9279982.025782518,6971353.150664872,6240708.967850953,1.487007657878039,0.8951933481171822,12276606.322311249,4802764.965026353,8662933.754191615,1.417141891033293,1.803738849865638,5434831.019341684,7630632.130133953,10099970.95000182,0.5381036288367448,1.3236086837571763,14522414.02389398,8776853.856410827,6243249.848537775,2.326098486559089,0.711331184348883,9306377.18220476,7015344.281953869,11689404.976906125,0.7961378017607111,1.666262482224246,7602203.69750164,10730410.140229575,6500705.337778759,1.169442899268413,0.6058207703922561,4338929.273011983,7401442.437313822,9521704.228201725,0.4556883063181891,1.2864660245412107,7636766.589829445,7096983.432921955,7515998.780116591,1.016068098631461,1.0590413308914994,10212733.17888316,12266616.793414405,7034040.777859313,1.4519013325923915,0.5734295687491998,10191290.535523804,8486573.568450116,9219353.644446468,1.1054235392806315,1.0863458108370796,6653266.320403595,11594401.047994168,6709775.652508161,0.9915780593821432,0.5787082596792659,15191425.14023932,8691229.512845783,7157327.318160869,2.122499707634284,0.8235114844893027,8575991.182454333,7973288.701811883,5518173.247451485,1.5541359065547773,0.6920824585465609,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059379.9001535256,1059380.9001535256,4,1,Medium-High,target,10543191.536624365,13355806.93863012,10653906.284541834,0.9896080606530104,0.7976984343586645,4896994.509777921,7362267.654386851,8302839.142558536,0.589797589197772,1.127755676963366,8187384.085565917,7170075.521591841,9228502.80532323,0.887184439153362,1.2870858580962887,11664949.320707606,7638117.337207942,7940598.510453762,1.46902646007738,1.0396015352857082,6763282.864050032,13230408.497652989,10152192.689322667,0.6661893712048194,0.7673378105538932,7420480.226595557,6020609.228400465,7450306.046172755,0.9959966987406484,1.2374671338953729,9877903.665815176,5090161.450256889,7598448.939634622,1.299989477364332,1.492771695729051,16180815.61720054,9663813.747966584,10135210.765636556,1.5964952275153088,1.048779605025931,11333615.697418565,8258116.751046333,10737604.008379815,1.0555069537462556,1.30024851089921,7276814.558367464,6659715.074962189,9528580.017502096,0.763682998411244,1.4307789312677457,8688866.242517982,9558021.999375973,7544070.551811331,1.151747744515961,0.7892920263527192,6850104.212914382,5901820.621337468,9032587.722754655,0.7583767158615886,1.5304747979120543,9810409.081399994,6373254.220430396,9835651.690576306,0.9974335600760956,1.5432699450536105,5556430.565797441,7911717.676842673,9681352.678416949,0.5739312212212482,1.2236726680419772,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059382.007509101,1059383.007509101,4,1,Medium-High,target,7073317.245583974,7063195.338099549,11468830.261680488,0.6167426916428655,1.6237453040292578,8465501.788521033,12254196.2278074,8708679.498910751,0.9720763968383342,0.7106691729930756,8092328.219337173,6190157.897629422,7698945.970558787,1.0510955980575396,1.2437398363468513,8672586.30212546,8823190.521280559,10753710.340938255,0.8064738613155523,1.2188006498331296,6508781.6153108105,7463520.604376372,10034422.849884594,0.6486453394163739,1.3444624034401038,11099039.129266886,9333360.502349949,6592521.060517924,1.683580382585068,0.7063394860680741,9802175.519135091,9171464.781764217,10009669.083538435,0.979270686905666,1.0913926315718767,7991746.894046475,7801593.576506629,9002842.653024701,0.8876914994578378,1.1539748340820344,6406308.462341848,7721684.308632627,13290027.69674719,0.4820387593255226,1.7211306711787362,6524584.853288802,3923474.0171090695,7043494.720416267,0.9263277836180732,1.795218902865609,10940523.112950224,13695306.315303072,7040826.140014961,1.5538692328691666,0.5141050501475513,8091948.73167054,5688046.829744812,7063795.210186954,1.1455525664165418,1.2418665706561811,18252722.59075333,11756008.87547801,10322437.723935883,1.7682569833701718,0.8780563057814266,6160804.865186448,8355032.54099938,7631788.184454782,0.8072557461350165,0.9134360814281056,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059384.113809476,1059385.113809476,4,1,Medium-High,target,5175381.666233548,5972193.004415442,7332753.3901959825,0.7057896796520011,1.227815876810182,9094409.209403276,4971582.405702235,12248964.526217744,0.7424635110941467,2.4637959359113912,11228040.13325013,7049106.128434282,5677522.289651773,1.977630304281693,0.8054244305884555,10674351.641329324,7826204.117606239,5667090.231964807,1.883568322438458,0.7241173558476227,4609326.996032108,3584102.2207763,11207157.872120516,0.4112842032410821,3.126907990278552,6920498.9682833655,8195084.381078223,8044453.132077342,0.860282091853802,0.981619316898228,5009128.465218448,11498852.197162678,12108203.853439989,0.4136970706679451,1.052992389660219,4731338.890226067,7101444.203730565,8095321.291066398,0.5844535034634564,1.1399542204124795,10967863.393576138,7609050.289706672,10253571.669437671,1.0696627231140854,1.3475494679419375,6393904.026491542,9761398.46843249,10636597.79634096,0.6011230422467487,1.089659215402259,5727037.250055611,8469516.634088863,7849778.221112199,0.7295794975012904,0.926827180375054,6116040.29834259,10458280.844098752,8524141.266429475,0.7174963561935933,0.8150614229526408,8561000.6011559,14648668.928913709,7799461.755913056,1.0976399229941085,0.5324348439958522,8307942.872955859,7254246.098879416,6730455.470778142,1.2343804827216749,0.9277953048515702,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059386.2261839516,1059387.2261839516,4,1,Medium-High,target,11734176.678527797,8057471.0002045985,11797334.318154035,0.9946464482633972,1.4641485297129178,2194952.868074422,4727749.614439053,10235573.59287068,0.2144435627528738,2.1649990857405266,13933221.442234289,10249150.423076328,7488115.25604263,1.8607114027779812,0.7306083867383654,8141944.48956805,5459238.026665233,8496621.498541653,0.9582567013212864,1.5563749843916956,10631248.951307043,8846777.817839053,8387496.072089302,1.267511645899207,0.9480848558416792,16645835.946546849,3604231.7328427,8266267.954616348,2.013706310748235,2.293489588722045,8413637.101713331,10454068.022484308,8323311.607973071,1.0108521100728387,0.7961792089042784,11768069.818976955,4501141.246336337,10516290.36926477,1.1190324159715743,2.336360890212989,11985574.768049024,8407380.297130141,7916005.951814988,1.514093703441565,0.9415544048265684,16445566.959083458,11911942.104557777,6283365.105352613,2.6173183769114363,0.5274845235310921,10883074.957184138,5798441.377812149,10303194.755633228,1.0562815918076152,1.776890389037752,8936173.50852483,6656938.051659657,8837791.391217252,1.011131980033535,1.3276060739387356,6471303.119585651,5808302.339830232,8106868.152866092,0.7982494592930804,1.3957379761851452,7812116.766812797,9562753.751067836,9999833.7379142,0.7812246654855158,1.0457064981724076,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059388.3332136266,1059389.3332136266,4,1,Medium-High,target,4109716.235117476,9984776.339880932,9089430.815870062,0.4521423088387393,0.9103289354179416,8108771.433822915,11915891.066771474,10481466.824299308,0.773629451845829,0.8796208999868934,7676922.210057099,10268901.437073546,7116071.291060181,1.07881468524655,0.6929729859290709,5954902.309480057,10871695.853857368,8526736.441360718,0.6983800133184085,0.7843060140737252,8015264.252691507,4869431.403644495,7971755.747907007,1.005457832146441,1.6371019708667829,6419285.080995713,4851381.3908168245,7108459.249163306,0.903048727718498,1.4652443657839194,7518184.507540591,7521827.942124216,11702098.4706409,0.6424646422522229,1.5557519476224748,9920057.937696798,10191367.455611927,5770729.348452923,1.719030184695158,0.5662370014217515,12559473.692607127,9282738.334364116,7616959.87783277,1.648882742465047,0.8205509628161404,11687994.026825272,13503292.614321245,9759950.947374849,1.1975463903298629,0.7227830445608278,6186892.734901859,9788534.132466752,8012252.665229513,0.7721789356133134,0.8185344768482093,9064628.463114476,8352079.542303339,13346145.874745203,0.6791944691888461,1.5979428604752728,6253078.532879173,6200905.005907061,8098788.724841142,0.7721004640730181,1.3060656012511291,5815863.363614048,6884795.3113271445,10754755.484876929,0.5407713240707491,1.5621024298547797,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059390.451319902,1059391.451319902,4,1,Medium-High,target,6754213.45979696,3870917.777192972,7099957.423296236,0.95130337509281,1.8341793424619908,8003259.580278509,5514491.16881155,6544559.930839237,1.2228873545134176,1.186793074917496,10614450.528301202,11393906.92864428,7817198.555078261,1.357833046393042,0.6860858706354556,13741848.801230785,12795001.833388306,7087707.036105307,1.9388285564328185,0.5539434169997596,7640020.054771411,7766650.419936866,10473457.500185482,0.7294649407453182,1.3485166621250633,8635578.70082351,6228991.841812527,7970932.5857388675,1.08338373307457,1.279650509771653,5085658.658832428,4692908.858511671,8037615.61373841,0.6327322558371282,1.7127150464813188,5075566.918567071,7894676.38336588,7432879.708429759,0.6828533647343682,0.9415053065494708,4370730.1907769125,4431469.368337051,7288364.596461315,0.5996859971713013,1.6446835102904795,5039736.481935615,3622805.430712077,8025259.754686194,0.6279842193260796,2.215205842039604,6225050.153001008,7031528.012977443,12449694.385374554,0.5000163024334131,1.7705531944688695,10580143.833825668,8197766.268339673,5881507.311468876,1.7988830538720069,0.7174524277648235,9489247.650665732,7336945.102113048,7955103.349899955,1.1928503293153407,1.084252810833882,4903026.962862938,7223418.846810672,11438163.76585208,0.4286550763943961,1.583483390403469,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059392.566888877,1059393.566888877,4,1,Medium-High,target,9064010.992478345,9392287.560780086,10209486.384226602,0.8878028385915682,1.0870074322318388,14410286.529438876,10345649.65591924,5241358.617194529,2.7493418370888114,0.5066244065393899,11168375.08954918,15631405.428984258,9205030.905541375,1.2132903413529967,0.5888805678645573,7895142.115497793,8009778.038577607,8589533.701861491,0.9191584071422628,1.0723809898965488,13439798.702554312,5511616.054216364,9299317.937355831,1.44524563985128,1.6872216507610125,8043791.247379039,10748530.5680921,9270365.537132263,0.8676886812240353,0.8624774780519402,10306059.040360544,7686465.813960891,5748198.640768686,1.792919779644628,0.7478337613013591,6709774.852801077,6498494.169579967,9179005.348897262,0.7309914961109778,1.4124818934000136,8313679.790251142,9735425.58437866,9009218.62644182,0.9227969855066795,0.9254057306850456,9442492.269547809,8217838.378837844,10855083.14142833,0.8698682586327338,1.320917088048578,10368360.109163808,7974407.627671009,12176554.95313612,0.8515019354052515,1.52695416658709,9194033.211787729,11394308.77293026,4858403.143439786,1.8923981687691491,0.426388580497486,4706618.194679203,7570563.766895078,6051271.636274194,0.7777899386412436,0.7993158531647911,13456672.037884632,10169155.401140336,7958426.644306457,1.690870901915227,0.7826044868400797,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059394.6751327524,1059395.6751327524,4,1,Medium-High,target,9667814.956198815,8122334.165919337,11071043.29621785,0.8732523843982788,1.363037160262509,7722177.18827939,10661420.220193643,7304904.631439291,1.057122245654545,0.6851718139393076,5724104.986682739,6322611.857002949,8520526.98054552,0.6718017558951802,1.34762771671776,18600543.91518711,12487774.163479311,6157857.087680538,3.020619616586997,0.4931108624377021,4622324.371818372,5884439.645213077,6712131.17814594,0.6886522699181179,1.1406576637430856,13594116.847044935,17196999.965961926,9435053.043018274,1.4408097956698056,0.5486452905560913,6781633.042113744,5052774.520835648,8302010.027011543,0.8168663998295499,1.6430596680650067,4427956.021782191,7822965.851316688,9270310.84605022,0.4776491420100329,1.1850123114739062,14166376.786980052,8073996.836554805,6787641.363711627,2.087083867264545,0.8406792201082818,11283654.011579877,14377776.865283292,10192105.17170813,1.1070974858954297,0.7088790754791916,9543178.595050955,11118621.679453963,8852383.3692523,1.0780349423408446,0.7961763269282348,9762323.592394177,10493048.563058171,7190794.384732391,1.3576140646048365,0.6852912517767528,4366605.825691506,3940350.538123757,12703387.153776452,0.3437355543708991,3.223923108075891,6461534.449601895,10179058.463787995,12853799.302369596,0.5026945183756458,1.2627689828186948,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059396.7811666278,1059397.7811666278,4,1,Medium-High,target,12169152.042124944,14012180.296709578,8815201.157825178,1.380473550659986,0.6291098866245115,7610884.775040519,4611780.362321164,6174911.744522641,1.232549563447872,1.3389431541390089,7773014.60565846,6304756.611613892,7888876.641730789,0.9853132402325272,1.2512579196473366,8695916.868642425,7481689.667651133,9996245.155347586,0.869918327682316,1.336094598866982,11459780.794627436,10293418.79832532,10443789.527481597,1.097281859661417,1.0146084340006394,6105842.208817345,7713220.689566063,9319870.653821113,0.6551423765000399,1.2082981972016462,11324979.317459611,10074233.293824948,8177957.673550315,1.3848175509745668,0.8117697332424331,9396201.930405544,5200958.84643231,11045130.160446957,0.850709932242692,2.123671901004093,11147523.677613707,9916370.05993653,8274636.259491731,1.3471919886298958,0.8344420598947164,11610807.211262688,9963627.661302326,7082137.403776567,1.6394495827024194,0.7107990828764946,7242864.093222094,10743398.733466882,9913547.279080931,0.730602668179696,0.9227570832123292,4976752.184244633,11851166.66659934,10900036.200490003,0.4565812528238122,0.9197437271057922,8901227.29031915,10787483.284421563,8541122.545172352,1.042161290069575,0.7917622970973008,10832496.622878132,10318738.320955334,6430040.798912649,1.6846699673678525,0.6231421515801497,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059398.885612203,1059399.885612203,4,1,Medium-High,target,5516385.111980867,12679842.3517937,7344030.148851306,0.7511386800125943,0.5791893893548618,7292640.916021229,9876112.150112586,9277949.678075492,0.7860185891344398,0.9394334062893084,11629781.485733576,10238035.057849418,6343324.789397871,1.8333889359049376,0.6195842027845466,5670427.017231744,3410331.148073805,12122857.777045129,0.4677467245362566,3.554745052805872,12183257.042790463,10284217.311452985,10060855.749635836,1.210956338702247,0.9782811316551624,5105556.163859541,4895001.101470108,8624394.088889433,0.591990128377469,1.7618778648076876,3133584.493986813,6938572.167852564,6728530.039429963,0.4657160591724561,0.9697283355506832,9505102.763479171,8464282.12344928,8959851.845456496,1.0608549033429802,1.05854834642554,7544636.199767259,12598497.17475252,7237597.382649912,1.0424227545253326,0.5744810100965146,7510377.279038928,10459256.896082051,7177919.261273568,1.0463167675288636,0.6862743053918442,4662531.395743962,8174579.339369864,9564318.08917584,0.4874922971268235,1.1700073718916408,6179814.76554821,5243194.6899365205,8789581.918796876,0.7030840400192898,1.6763790853822542,8692194.434071744,8383184.844300514,9301837.323089462,0.9344599493796312,1.1095827535538016,8789382.764829306,4946201.357935022,8648129.981234277,1.016333332628156,1.748438722042801,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059401.004742878,1059402.004742878,4,1,Medium-High,target,7888080.198233706,7072671.956617307,9917291.381954826,0.7953865520767691,1.402198694183186,9234293.849821316,13666855.000520395,6159167.789705751,1.4992762277486966,0.4506646034856759,2560226.506316452,8942402.669514917,10890517.42738809,0.2350876827833587,1.2178513795307375,13845875.361470006,6291551.121985001,7716233.430389704,1.7943826461935752,1.2264437307719456,9817742.866863271,10463665.379490456,11764891.977768475,0.8344949435502993,1.124356671499503,15323090.950875742,7988712.646399496,6100292.628996898,2.5118616241521834,0.763613976245133,11165395.832549503,11504160.839373795,10410576.89202348,1.0725050060486427,0.904940137518988,9790277.682932025,17577352.123941317,11963350.774726411,0.8183558157982639,0.68061165813659,11009087.25842067,5634924.864627206,6241816.357706267,1.763763402751931,1.1077017897592167,6633549.349245911,8993653.15643416,13786249.935564864,0.4811714121135375,1.5328865474094948,14071871.115079066,14944790.51396428,8274323.680564545,1.7006672277194457,0.5536593954149501,5323096.014002723,4253073.941270775,9695054.073843217,0.549052741063526,2.2795404471492526,6494518.281961483,9119997.927981324,10391412.151560808,0.624988999304199,1.1394094860129982,11245149.409067838,10802559.81214457,10920956.052811095,1.0296854373086952,1.010960017137181,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
P7,1059403.1132725533,1059404.1132725533,4,1,Medium-High,target,13441865.880024632,6801704.135294275,8875877.303877994,1.5144267343749438,1.304949043258257,6743873.689874577,9039366.604268769,7962367.830998123,0.8469683683313584,0.8808546195303064,6439780.232195585,11137793.500038613,8402053.116627099,0.7664531683871044,0.754373217334113,7992311.282675196,8849758.003850253,9324797.31883468,0.8571029492010446,1.0536782265433418,10887046.577108964,11000906.656920232,8556467.803792251,1.27237626866121,0.7777966008292342,10722375.606112426,5236777.867928443,6138724.795971048,1.7466780092747778,1.172233184372091,4578275.756396302,8413089.006597178,7874399.565034549,0.581412680241127,0.9359700769669484,8528059.941275349,7697201.584110441,9445371.158032808,0.9028824594174544,1.2271175510761163,9636941.549886197,8507369.338491421,11007335.047541246,0.8755017911477891,1.2938588427963014,7984053.44706165,10345430.066833649,8388706.408122048,0.951762173883138,0.810861061737332,10576459.932558725,6956516.350490105,11176074.416155525,0.946348381258984,1.6065619417926242,8398479.752710106,10467218.489733124,9945982.340648094,0.8444092765363637,0.9502029933170604,9508162.036011674,7569550.485351298,8322016.04568939,1.142531086675407,1.099406901611169,6137906.957704405,4403744.846267305,8630934.140970536,0.7111521021308832,1.959907860757708,4,1,125.0,3.0,1.0,0.9881889763779528,0.0945945945945946,3.576202837291852,126.0,36.0,trial_rows
