"TimestampLSL_s","Marker"
"1975.630841770273","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":128,""stimulus"":""nonTarget"",""lsl_t"":1975.630861}"
"1977.7401465696023","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":129,""stimulus"":""target"",""lsl_t"":1977.740166}"
"1979.8504783689316","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":130,""stimulus"":""target"",""lsl_t"":1979.850498}"
"1981.9552774682627","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":131,""stimulus"":""target"",""lsl_t"":1981.955297}"
"1984.0609508675934","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":132,""stimulus"":""target"",""lsl_t"":1984.060970}"
"1986.1691780669232","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":133,""stimulus"":""target"",""lsl_t"":1986.169198}"
"1988.2730966662546","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":134,""stimulus"":""nonTarget"",""lsl_t"":1988.273116}"
"1990.3788610655852","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":135,""stimulus"":""nonTarget"",""lsl_t"":1990.378881}"
"1992.4852146649155","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":136,""stimulus"":""target"",""lsl_t"":1992.485234}"
"1994.591631864246","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":137,""stimulus"":""target"",""lsl_t"":1994.591651}"
"1996.7027831635748","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":138,""stimulus"":""nonTarget"",""lsl_t"":1996.702803}"
"1998.8119553629047","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":139,""stimulus"":""target"",""lsl_t"":1998.811975}"
"2000.918973862235","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":140,""stimulus"":""target"",""lsl_t"":2000.918993}"
"2003.026233461565","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":141,""stimulus"":""target"",""lsl_t"":2003.026253}"
"2005.1291722608964","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":142,""stimulus"":""target"",""lsl_t"":2005.129192}"
"2007.2361418602268","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":143,""stimulus"":""target"",""lsl_t"":2007.236161}"
"2009.3427729595574","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":144,""stimulus"":""target"",""lsl_t"":2009.342793}"
"2011.4522777588868","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":145,""stimulus"":""target"",""lsl_t"":2011.452297}"
"2013.5601352582166","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":146,""stimulus"":""nonTarget"",""lsl_t"":2013.560155}"
"2015.6695782575462","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":147,""stimulus"":""target"",""lsl_t"":2015.669598}"
"2017.7806283568752","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":148,""stimulus"":""target"",""lsl_t"":2017.780648}"
"2019.8904662562045","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":149,""stimulus"":""target"",""lsl_t"":2019.890486}"
"2021.999333255534","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":150,""stimulus"":""target"",""lsl_t"":2021.999353}"
"2024.1042165548652","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":151,""stimulus"":""nonTarget"",""lsl_t"":2024.104236}"
"2026.2096422541958","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":152,""stimulus"":""target"",""lsl_t"":2026.209662}"
"2028.3191173535254","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":153,""stimulus"":""target"",""lsl_t"":2028.319137}"
"2030.4229319528565","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":154,""stimulus"":""nonTarget"",""lsl_t"":2030.422952}"
"2032.5311547521865","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":155,""stimulus"":""target"",""lsl_t"":2032.531174}"
"2034.640828751516","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":156,""stimulus"":""target"",""lsl_t"":2034.640848}"
"2036.7494540508458","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":157,""stimulus"":""target"",""lsl_t"":2036.749474}"
"2038.8580784501753","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":158,""stimulus"":""target"",""lsl_t"":2038.858098}"
"2040.9635617495062","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":159,""stimulus"":""target"",""lsl_t"":2040.963581}"
"2043.0672634488376","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":160,""stimulus"":""target"",""lsl_t"":2043.067283}"
"2045.1779564481665","{""event"":""trial_onset"",""participant"":113,""block"":1,""trial"":161,""stimulus"":""target"",""lsl_t"":2045.177976}"
"2047.183342047529","{""event"":""BLOCK_END"",""participant"":113,""block"":1,""lsl_time_s"":2047.183362}"
"2057.0139573444044","{""event"":""EXP_START"",""participant"":113,""block"":2,""lsl_time_s"":2057.013977}"
"2057.014554444404","{""event"":""BLOCK_START"",""participant"":113,""block"":2,""lsl_time_s"":2057.014574}"
"2057.119435744371","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":0,""stimulus"":""target"",""lsl_t"":2057.119455}"
"2059.226658843701","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":1,""stimulus"":""target"",""lsl_t"":2059.226678}"
"2061.3331777430312","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":2,""stimulus"":""target"",""lsl_t"":2061.333197}"
"2063.4415002423616","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":3,""stimulus"":""target"",""lsl_t"":2063.441520}"
"2065.550086241691","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":4,""stimulus"":""target"",""lsl_t"":2065.550106}"
"2067.6575864410215","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":5,""stimulus"":""target"",""lsl_t"":2067.657606}"
"2069.7638528403513","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":6,""stimulus"":""target"",""lsl_t"":2069.763872}"
"2071.873035239681","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":7,""stimulus"":""target"",""lsl_t"":2071.873055}"
"2073.980884239011","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":8,""stimulus"":""target"",""lsl_t"":2073.980904}"
"2076.0911053383406","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":9,""stimulus"":""nonTarget"",""lsl_t"":2076.091125}"
"2078.1995634376703","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":10,""stimulus"":""nonTarget"",""lsl_t"":2078.199583}"
"2080.3050329370008","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":11,""stimulus"":""target"",""lsl_t"":2080.305053}"
"2082.412674836331","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":12,""stimulus"":""target"",""lsl_t"":2082.412694}"
"2084.520627935661","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":13,""stimulus"":""target"",""lsl_t"":2084.520648}"
"2086.6246597349923","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":14,""stimulus"":""target"",""lsl_t"":2086.624679}"
"2088.7310206343227","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":15,""stimulus"":""target"",""lsl_t"":2088.731040}"
"2090.838312033653","{""event"":""trial_onset"",""participant"":113,""block"":2,""trial"":16,""stimulus"":""target"",""lsl_t"":2090.838332}"
