prediction,theta_mean,alpha_mean,beta_mean,tbr_mean,tbr_min,tbr_max,bar_mean,bar_min,bar_max,outlier_features_p01_p99,outlier_features_p05_p95
1,2261119.303055299,340614.3555414959,357528.37034335436,4.956695153096945,0.164932692480494,21.774331021559227,1.4054016941513416,0.49891254185318074,5.474847966869756,11,15
1,1436949.6155376642,277965.2581605561,306241.12220185733,3.802302203868891,0.34025245309885194,14.399855869185208,1.3048672591554091,0.5144576052168405,2.306000862761237,7,11
1,93024848.17413269,5418912.909926476,2141018.138926435,22.02091327357486,6.2760481730921684,50.558771769898904,0.7449044438788041,0.35201079473576496,1.8572500725376795,17,20
1,1270002.2940976669,400750.5501359734,655956.7059239944,1.877062787584302,0.31234381673518574,3.4495102602141094,1.6197828247750514,0.859394386055677,2.662354062676776,2,13
1,4029688.530130086,325053.3739639106,284808.09462911583,6.472550695891252,1.135277950772456,45.70947591068766,1.6762742793995002,0.37603339860900414,2.9193252981286757,12,17
1,6964750.688240031,1192153.3772760232,792516.332170319,8.365412347776836,0.8363631868388568,17.412386417856773,0.7812315725837544,0.321617606551701,2.0617229271825632,13,18
1,2631151.0253256597,411867.792739225,392439.42532061046,4.301096681863401,0.4101206306820651,23.18469770053985,1.1715690321617447,0.5714715047743135,2.4544966640096995,6,11
1,28516707.236552723,1150797.848145725,491296.0572455231,25.49889576529906,2.7835552805404196,148.73628794747071,0.8105643172802864,0.2424267937507099,2.449399011423467,16,20
1,9759175.052695716,1447849.9196257938,471423.9566983782,13.468716924396196,1.448759127919705,44.038102811134706,0.8858742294420032,0.16042423775036307,3.1406132531695508,16,19
1,22824038.859821953,2724053.2564500854,1463384.9740211298,11.807819418694313,3.0752017251990473,26.234215298317096,0.7490346869293741,0.17388595571485066,1.6306972672406708,16,19
1,10813041.75249653,1423874.9826775466,502883.03307785053,10.902048266249945,1.6273071107123231,43.42828815885827,0.8960989952096277,0.172539867293626,1.8877630008597412,12,14
1,2330069.4986935635,374601.2088342005,378471.96630997024,5.058051914393475,0.35876292884449823,15.06590257699491,1.46771718464676,0.4922022996135515,2.5763257525811634,12,17
1,10656448.876907151,1336886.8461697234,683580.1437857241,6.528886251508825,0.908831726890441,22.827503259110426,1.0891051876129176,0.38561051434060883,2.6915970554922994,10,13
1,1814931.5252307835,372904.87228240585,448799.35745973495,3.6387092159583596,0.41337863550118753,8.713540099630325,1.6342841667797026,0.7373253331784902,4.149600774366721,10,17
1,868186.4654693267,229071.27501784504,274964.346312753,2.9157837208660724,0.29788833231907796,10.021786583393823,1.58884285144624,0.5340916822519273,2.9336829257980437,5,12
1,1316521.0495500045,325714.61014332686,283192.4994630906,6.006667181962382,0.49355505803709476,13.83790889806613,0.929336978996876,0.38522634827292235,2.1783633787893817,12,15
1,260042.18448294443,119440.01852141671,221414.63203270672,1.4498325419699165,0.2586926044571806,2.6089043029565713,2.07689812207015,0.8996372603640347,4.429222516866098,6,12
1,2270474.3472772953,546332.0075990681,386273.2744150636,6.1977328764243085,0.5383464711231664,30.862936880999488,0.9843113191122965,0.17146455295359272,1.890508885270594,10,15
1,92037787.04899278,3995749.630593951,1317916.7378950906,34.17730851721806,11.97607394763621,85.93477496456507,0.6741019540310577,0.14793969064209556,1.967004682965428,19,20
1,8171889.448855368,1101809.1290236267,536971.8840682765,6.673612280907663,0.7367353935578642,32.32740573106,1.0503419193051113,0.2670396861284614,2.1298633923882258,12,14
1,20058635.826630045,2860894.1212244974,1349026.7810172248,10.890337176951927,1.366695931937978,26.415173959414233,0.7539962017203011,0.3584077995890895,1.452186825864062,14,16
1,17760246.22541713,2593933.623844185,565876.3028462387,18.585445676213848,2.1987827501656567,60.073788291672194,0.6139778554734946,0.11576334668766045,1.6736970192092402,16,21
1,21972304.90675483,2834785.4880698705,1040108.495407038,13.222610840362737,1.6780532173425218,26.494143834200212,0.8289709284304948,0.29673388605352535,2.5517933384654645,17,21
1,33329505.25114643,2201898.905109313,927843.3369607667,18.629610438177192,3.413556832054344,55.79860662855931,0.9285818269198634,0.29877585733669154,2.4894352288995956,15,18
1,9233603.566833971,1086131.770654278,717518.7384712647,10.784409179035302,0.983042603652182,23.298683863504813,0.9134332655232409,0.2660241087889961,2.900414521271472,16,21
1,19573292.30254469,1962538.307161254,1056429.3088959674,10.401369219875562,1.4492682629928515,29.791944094057172,0.8234014285222938,0.37568735805911146,1.7924177804447348,15,17
1,48757529.66415359,2396601.125990966,476531.8050164781,44.31235549988248,3.116395011418767,370.72229295591467,0.7265813518812957,0.06369453624439289,1.9662517723101807,19,20
1,2120877.5547367684,298760.87481947104,304327.83305351913,4.339631888842131,0.43477205312789047,22.757777869015413,1.286906419610931,0.5844462524411551,2.3632768453738313,10,13
1,7262704.024315965,559328.6012103424,337855.0930121107,9.81246741372942,0.9692343370897086,81.85777768039267,1.2503445987589263,0.21884938229132742,2.5433500619513563,13,16
1,25318091.960215356,2382445.120165999,595308.3011630983,16.308744270121316,1.8435601477336736,69.32441899505216,1.2265323463269249,0.16463381024567628,3.5236642910572837,18,21
1,30749486.10545338,1679196.1146980908,716633.6690050702,16.22024823094758,1.9658984113359403,82.96509473670419,0.9110631687915784,0.262146957694344,1.835553240084567,14,16
1,10457382.463730136,1041061.0596887997,602948.5300758025,11.514247798764751,0.5475184267837656,34.95836634181702,0.9716659349514777,0.2256866688598567,1.771281701868185,13,13
1,35677573.71694294,1526860.3389727294,759648.6134580671,17.75728339974344,2.44948115041893,81.40556789963563,0.9346064234736865,0.3406913317953262,2.01889938112709,14,15
1,20492212.819692623,1635394.9135677142,555300.8948931136,23.608325790128333,0.8944932269951232,115.32938345011603,0.8223359637270817,0.12027398642938315,2.3309008747929054,15,17
1,1795135.3204506668,353413.91864242806,407980.8498798357,3.641059057481377,0.5209553312910388,17.054844716759323,1.45189965987839,0.6791091436157517,3.460666410374176,6,7
1,59109862.294959426,3350928.202884697,1197114.5776997078,29.451039888220357,0.835404562157055,138.58372793894324,1.3287039582648872,0.1881878857500345,2.7397519616607795,18,21
1,11371504.865790103,2466650.1335010445,985426.6915918614,6.305431618865724,0.8793351044646832,17.673354660517404,1.0643323565563532,0.2624083912393419,3.950358183534941,14,15
1,21575053.46762496,1942379.9118353184,978354.730297994,10.616360960124291,1.816690791726932,33.33050818454996,1.053551565768101,0.3647594417012708,2.119691159013554,13,16
1,17925734.712568227,1220292.9706130277,1254378.3800704072,9.187217016052207,0.4925723917597075,35.087100194594804,1.8749877831657582,0.4761467908854666,3.0215815338148504,12,19
