TimestampLSL_s,Marker
961295.1681009128,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":135,""stimulus"":""target"",""lsl_t"":961295.168120}"
961297.2725717033,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":136,""stimulus"":""nonTarget"",""lsl_t"":961297.272591}"
961299.3783286939,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":137,""stimulus"":""target"",""lsl_t"":961299.378348}"
961301.4811430845,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":138,""stimulus"":""target"",""lsl_t"":961301.481162}"
961303.5882661749,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":139,""stimulus"":""target"",""lsl_t"":961303.588286}"
961305.6949783656,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":140,""stimulus"":""target"",""lsl_t"":961305.694998}"
961307.7976949561,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":141,""stimulus"":""target"",""lsl_t"":961307.797714}"
961309.9049015467,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":142,""stimulus"":""target"",""lsl_t"":961309.904921}"
961312.0077372373,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":143,""stimulus"":""target"",""lsl_t"":961312.007757}"
961314.1151832277,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":144,""stimulus"":""target"",""lsl_t"":961314.115203}"
961316.2192365183,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":145,""stimulus"":""nonTarget"",""lsl_t"":961316.219256}"
961318.3243703088,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":146,""stimulus"":""nonTarget"",""lsl_t"":961318.324390}"
961320.4313021994,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":147,""stimulus"":""nonTarget"",""lsl_t"":961320.431322}"
961322.5388303899,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":148,""stimulus"":""nonTarget"",""lsl_t"":961322.538850}"
961324.6447647804,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":149,""stimulus"":""target"",""lsl_t"":961324.644784}"
961326.753574071,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":150,""stimulus"":""target"",""lsl_t"":961326.753594}"
961328.8610912615,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":151,""stimulus"":""target"",""lsl_t"":961328.861111}"
961330.970121652,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":152,""stimulus"":""nonTarget"",""lsl_t"":961330.970141}"
961333.0763180426,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":153,""stimulus"":""target"",""lsl_t"":961333.076338}"
961335.1815779331,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":154,""stimulus"":""target"",""lsl_t"":961335.181597}"
961337.2915698236,"{""event"":""trial_onset"",""participant"":1,""block"":1,""trial"":155,""stimulus"":""target"",""lsl_t"":961337.291589}"
